"id","created_at","closed_at","cancelled_at","customer_id","financial_status","fulfillment_status","processed_at","total_price","shipping_rate","subtotal_price","total_discounts","total_line_items_price"
"7677730911","2016-08-22","2016-08-23","","8689009375","partially_refunded","fulfilled","2016-08-22",105.33,"7.00",90.0,0.0,90.0
"7677731039","2016-08-22","2016-08-23","","8689023007","paid","fulfilled","2016-08-22",86.0,"7.00",79.0,0.0,79.0
"7677732127","2016-08-22","2016-08-23","","8688655327","paid","fulfilled","2016-08-22",226.0,"0.00",226.0,0.0,226.0
"7677732959","2016-08-22","2016-08-23","","8689030239","partially_refunded","fulfilled","2016-08-22",137.0,"0.00",137.0,0.0,137.0
"7677734623","2016-08-22","2016-08-23","","8689022687","paid","fulfilled","2016-08-22",77.0,"7.00",70.0,0.0,70.0
"7677734687","2016-08-22","2016-08-23","","8689034975","paid","fulfilled","2016-08-22",80.2,"7.00",67.0,0.0,67.0
"7677735967","2016-08-22","2016-08-23","","8689037087","paid","fulfilled","2016-08-22",56.16,"7.00",45.0,0.0,45.0
"7677738015","2016-08-22","2016-08-23","","8689028255","refunded","fulfilled","2016-08-22",65.0,"7.00",58.0,0.0,58.0
"7677738655","2016-08-22","2016-08-23","","8688990303","paid","fulfilled","2016-08-22",86.0,"7.00",79.0,0.0,79.0
"7677740831","2016-08-22","2016-08-23","","8689039199","paid","fulfilled","2016-08-22",110.0,"0.00",110.0,0.0,110.0
"7677742879","2016-08-22","2016-08-23","","8689036895","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677743583","2016-08-22","2016-08-23","","8689012255","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677746143","2016-08-22","2016-08-23","","8689043615","paid","fulfilled","2016-08-22",69.0,"7.00",62.0,0.0,62.0
"7677746399","2016-08-22","2016-08-23","","8689047327","paid","fulfilled","2016-08-22",217.0,"0.00",217.0,0.0,217.0
"7677746719","2016-08-22","2016-08-23","","8689046111","paid","fulfilled","2016-08-22",45.11,"10.11",35.0,0.0,35.0
"7677747615","2016-08-22","2016-08-23","","8689046815","paid","fulfilled","2016-08-22",119.0,"0.00",119.0,0.0,119.0
"7677749279","2016-08-22","2016-08-23","","8689053663","paid","fulfilled","2016-08-22",240.0,"0.00",240.0,0.0,240.0
"7677749599","2016-08-22","2016-08-25","","8689044959","partially_refunded","fulfilled","2016-08-22",133.0,"0.00",133.0,0.0,133.0
"7677753503","2016-08-22","2016-08-23","","8688864735","paid","fulfilled","2016-08-22",148.68,"43.68",105.0,0.0,105.0
"7677754527","2016-08-22","2016-08-23","","8689049759","paid","fulfilled","2016-08-22",203.21,"0.00",186.0,0.0,186.0
"7677754847","2016-08-22","2016-08-23","","8689045215","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677755935","2016-08-22","2016-08-23","","8689026143","paid","fulfilled","2016-08-22",279.68,"0.00",256.0,0.0,256.0
"7677756511","2016-08-22","2016-08-23","","8689055455","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677758495","2016-08-22","2016-08-23","","8689064799","paid","fulfilled","2016-08-22",139.0,"0.00",139.0,0.0,139.0
"7677758559","2016-08-22","2016-08-23","","8689050143","paid","fulfilled","2016-08-22",59.0,"7.00",52.0,0.0,52.0
"7677759263","2016-08-22","2016-08-23","","8688957535","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677759327","2016-08-22","2016-08-23","","8689068127","paid","fulfilled","2016-08-22",65.0,"7.00",58.0,0.0,58.0
"7677759647","2016-08-22","2016-08-23","","8689050399","paid","fulfilled","2016-08-22",75.0,"7.00",68.0,0.0,68.0
"7677760415","2016-08-22","2016-08-23","","8688833823","refunded","fulfilled","2016-08-22",87.0,"7.00",80.0,0.0,80.0
"7677760671","2016-08-22","2016-08-23","","8688997151","paid","fulfilled","2016-08-22",45.24,"7.00",35.0,0.0,35.0
"7677761503","2016-08-22","2016-08-23","","8689062303","paid","fulfilled","2016-08-22",94.0,"7.00",87.0,0.0,87.0
"7677762719","2016-08-22","2016-08-23","","8689045855","paid","fulfilled","2016-08-22",116.0,"0.00",116.0,0.0,116.0
"7677762847","2016-08-22","2016-08-23","","8689065567","paid","fulfilled","2016-08-22",199.0,"0.00",199.0,0.0,199.0
"7677763039","2016-08-22","2016-08-23","","8689072159","paid","fulfilled","2016-08-22",82.38,"7.00",69.0,0.0,69.0
"7677764895","2016-08-22","2016-08-23","","8688877343","paid","fulfilled","2016-08-22",161.8,"43.80",118.0,0.0,118.0
"7677766303","2016-08-22","2016-08-23","","8689064095","paid","fulfilled","2016-08-22",197.7,"41.70",156.0,0.0,156.0
"7677766751","2016-08-22","2016-08-23","","8689072479","paid","fulfilled","2016-08-22",86.0,"7.00",79.0,0.0,79.0
"7677768863","2016-08-22","2016-08-23","","8689066079","paid","fulfilled","2016-08-22",59.0,"7.00",52.0,0.0,52.0
"7677769055","2016-08-22","2016-08-23","","8688974495","refunded","fulfilled","2016-08-22",142.03,"0.00",130.0,0.0,130.0
"7677769183","2016-08-22","2016-08-23","","8689075231","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677770079","2016-08-22","2016-08-23","","8689079455","paid","fulfilled","2016-08-22",94.4,"7.00",80.0,0.0,80.0
"7677772831","2016-08-22","2016-08-23","","8689080479","paid","fulfilled","2016-08-22",45.24,"7.00",35.0,0.0,35.0
"7677773151","2016-08-22","2016-08-23","","8689076831","partially_refunded","fulfilled","2016-08-22",162.0,"0.00",162.0,0.0,162.0
"7677774239","2016-08-22","2016-08-23","","8689062047","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677777119","2016-08-22","2016-08-23","","8689063839","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677781983","2016-08-22","2016-08-23","","8689064799","paid","fulfilled","2016-08-22",158.0,"0.00",158.0,0.0,158.0
"7677784095","2016-08-22","2016-08-23","","8689092191","paid","fulfilled","2016-08-22",137.0,"0.00",137.0,0.0,137.0
"7677784799","2016-08-22","2016-08-23","","8689087199","paid","fulfilled","2016-08-22",102.05,"7.00",87.0,0.0,87.0
"7677785823","2016-08-22","2016-08-23","","8689088991","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677789535","2016-08-22","2016-08-23","","8689031391","partially_refunded","fulfilled","2016-08-22",478.52,"0.00",438.0,0.0,438.0
"7677790559","2016-08-22","2016-08-23","","8689100063","paid","fulfilled","2016-08-22",113.62,"0.00",104.0,0.0,104.0
"7677791583","2016-08-22","2016-08-23","","8689092319","paid","fulfilled","2016-08-22",137.66,"0.00",126.0,0.0,126.0
"7677791839","2016-08-22","2016-08-23","","8689074591","paid","fulfilled","2016-08-22",100.0,"7.00",93.0,0.0,93.0
"7677794463","2016-08-22","2016-08-23","","8689102431","paid","fulfilled","2016-08-22",56.16,"7.00",45.0,0.0,45.0
"7677796447","2016-08-22","2016-08-23","","8689102175","paid","fulfilled","2016-08-22",161.83,"32.83",129.0,0.0,129.0
"7677796575","2016-08-22","2016-08-23","","8688975647","paid","fulfilled","2016-08-22",215.7,"41.70",174.0,0.0,174.0
"7677802335","2016-08-22","2016-08-23","","8688990303","paid","fulfilled","2016-08-22",59.0,"7.00",52.0,0.0,52.0
"7677804063","2016-08-22","2016-08-23","","8689027103","paid","fulfilled","2016-08-22",109.25,"0.00",100.0,0.0,100.0
"7677805599","2016-08-22","2016-08-23","","8688596191","partially_refunded","fulfilled","2016-08-22",138.7,"41.70",97.0,0.0,97.0
"7677806367","2016-08-22","2016-08-23","","8689098271","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677807327","2016-08-22","2016-08-23","","8689091103","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677807711","2016-08-22","2016-08-23","","8689103391","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677807903","2016-08-22","2016-08-23","","8689115999","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677808863","2016-08-22","2016-08-23","","8689080159","paid","fulfilled","2016-08-22",81.29,"7.00",68.0,0.0,68.0
"7677809567","2016-08-22","2016-08-23","","8689110559","paid","fulfilled","2016-08-22",56.16,"7.00",45.0,0.0,45.0
"7677811807","2016-08-22","2016-08-23","","8689106655","paid","fulfilled","2016-08-22",61.63,"7.00",50.0,0.0,50.0
"7677814431","2016-08-22","2016-08-23","","8689040607","paid","fulfilled","2016-08-22",132.48,"52.48",80.0,0.0,80.0
"7677815263","2016-08-22","2016-08-23","","8689122335","paid","fulfilled","2016-08-22",49.0,"7.00",42.0,0.0,42.0
"7677816799","2016-08-22","2016-08-23","","8689076703","refunded","fulfilled","2016-08-22",201.0,"0.00",201.0,0.0,201.0
"7677818399","2016-08-22","2016-08-23","","8689123295","paid","fulfilled","2016-08-22",100.0,"7.00",93.0,0.0,93.0
"7677819039","2016-08-22","2016-08-23","","8689124255","paid","fulfilled","2016-08-22",154.0,"0.00",154.0,0.0,154.0
"7677820319","2016-08-22","2016-08-23","","8689112095","paid","fulfilled","2016-08-22",70.37,"7.00",58.0,0.0,58.0
"7677821663","2016-08-22","2016-08-23","","8689129695","paid","fulfilled","2016-08-22",215.22,"0.00",197.0,0.0,197.0
"7677822175","2016-08-22","2016-08-23","","8689103327","paid","fulfilled","2016-08-22",67.0,"7.00",60.0,0.0,60.0
"7677823647","2016-08-22","2016-08-23","","8689129631","paid","fulfilled","2016-08-22",131.1,"0.00",120.0,0.0,120.0
"7677824351","2016-08-22","2016-08-23","","8689130399","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677825247","2016-08-22","2016-08-23","","8689121375","paid","fulfilled","2016-08-22",42.0,"7.00",35.0,0.0,35.0
"7677825439","2016-08-22","2016-08-23","","8689121951","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677825631","2016-08-22","2016-08-23","","8689083551","paid","fulfilled","2016-08-22",107.83,"32.83",75.0,0.0,75.0
"7677825759","2016-08-22","2016-08-23","","8689109727","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677826207","2016-08-22","2016-08-23","","8689134559","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677827487","2016-08-22","2016-08-23","","8689127199","paid","fulfilled","2016-08-22",121.7,"41.70",80.0,0.0,80.0
"7677828383","2016-08-22","2016-08-23","","8687878815","paid","fulfilled","2016-08-22",39.0,"7.00",32.0,0.0,32.0
"7677829407","2016-08-22","2016-08-23","","8689139551","paid","fulfilled","2016-08-22",61.63,"7.00",50.0,0.0,50.0
"7677831263","2016-08-22","2016-08-23","","8689116767","paid","fulfilled","2016-08-22",42.0,"7.00",35.0,0.0,35.0
"7677833695","2016-08-22","2016-08-23","","8689140383","paid","fulfilled","2016-08-22",74.0,"7.00",67.0,0.0,67.0
"7677838111","2016-08-22","2016-08-23","","8689146783","refunded","fulfilled","2016-08-22",75.0,"7.00",68.0,0.0,68.0
"7677838431","2016-08-22","2016-08-23","","8689120863","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677843807","2016-08-22","2016-08-23","","8689006175","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677844127","2016-08-22","2016-08-23","","8688874335","paid","fulfilled","2016-08-22",112.0,"0.00",112.0,0.0,112.0
"7677846431","2016-08-22","2016-08-23","","8689072479","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677847903","2016-08-22","2016-08-23","","8689048863","paid","fulfilled","2016-08-22",94.0,"7.00",87.0,0.0,87.0
"7677848543","2016-08-22","2016-08-23","","8689091103","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677849951","2016-08-22","2016-08-23","","8689136543","partially_refunded","fulfilled","2016-08-22",116.0,"0.00",116.0,0.0,116.0
"7677851167","2016-08-22","2016-08-23","","8689163551","paid","fulfilled","2016-08-22",56.16,"7.00",45.0,0.0,45.0
"7677858143","2016-08-22","2016-08-23","","8688843807","refunded","fulfilled","2016-08-22",126.73,"0.00",116.0,0.0,116.0
"7677860063","2016-08-22","2016-08-23","","8689088351","paid","fulfilled","2016-08-22",93.31,"7.00",79.0,0.0,79.0
"7677860511","2016-08-22","2016-08-23","","8689168415","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677861983","2016-08-22","2016-08-23","","8689171231","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677862111","2016-08-22","2016-08-23","","8689157407","refunded","fulfilled","2016-08-22",59.0,"7.00",52.0,0.0,52.0
"7677864607","2016-08-22","2016-08-23","","8689145439","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677865055","2016-08-22","2016-08-23","","8688968799","paid","fulfilled","2016-08-22",42.0,"7.00",35.0,0.0,35.0
"7677875807","2016-08-22","2016-08-23","","8689117791","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677876383","2016-08-22","2016-08-23","","8689187487","paid","fulfilled","2016-08-22",57.83,"32.83",25.0,0.0,25.0
"7677879519","2016-08-22","2016-08-23","","8689187423","paid","fulfilled","2016-08-22",42.0,"7.00",35.0,0.0,35.0
"7677880671","2016-08-22","2016-08-23","","8689161567","paid","fulfilled","2016-08-22",76.0,"7.00",69.0,0.0,69.0
"7677884063","2016-08-22","2016-08-23","","8689079007","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677884191","2016-08-22","2016-08-23","","8689182047","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677884511","2016-08-22","2016-08-23","","8689128607","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677887263","2016-08-22","2016-08-23","","8689196063","partially_refunded","fulfilled","2016-08-22",187.91,"0.00",172.0,0.0,172.0
"7677890207","2016-08-22","2016-08-23","","8689199263","paid","fulfilled","2016-08-22",111.88,"7.00",96.0,0.0,96.0
"7677891487","2016-08-22","2016-08-23","","8689167967","refunded","fulfilled","2016-08-22",94.0,"7.00",87.0,0.0,87.0
"7677894303","2016-08-22","2016-08-23","","8689204255","paid","fulfilled","2016-08-22",70.0,"7.00",63.0,0.0,63.0
"7677897439","2016-08-22","2016-08-23","","8689096159","paid","fulfilled","2016-08-22",70.37,"7.00",58.0,0.0,58.0
"7677901535","2016-08-22","2016-08-23","","8689160351","paid","fulfilled","2016-08-22",127.82,"0.00",117.0,0.0,117.0
"7677904543","2016-08-22","2016-08-22","","8689212127","paid","fulfilled","2016-08-22",83.16,"15.42",62.0,0.0,62.0
"7677904991","2016-08-22","2016-08-23","","8689203103","paid","fulfilled","2016-08-22",81.29,"7.00",68.0,0.0,68.0
"7677906719","2016-08-22","2016-08-23","","8689213471","paid","fulfilled","2016-08-22",63.81,"7.00",52.0,0.0,52.0
"7677907039","2016-08-22","2016-08-23","","8689118943","paid","fulfilled","2016-08-22",167.83,"32.83",135.0,0.0,135.0
"7677907615","2016-08-22","2016-08-23","","8689151135","paid","fulfilled","2016-08-22",86.7,"41.70",45.0,0.0,45.0
"7677908511","2016-08-22","2016-08-23","","8689217311","paid","fulfilled","2016-08-22",64.0,"7.00",57.0,0.0,57.0
"7677908767","2016-08-22","2016-08-23","","8689198687","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677909855","2016-08-22","2016-08-23","","8689117663","paid","fulfilled","2016-08-22",100.39,"42.39",58.0,0.0,58.0
"7677910751","2016-08-22","2016-08-23","","8689214367","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677911327","2016-08-22","2016-08-23","","8689129631","paid","fulfilled","2016-08-22",97.68,"7.00",83.0,0.0,83.0
"7677911775","2016-08-22","2016-08-23","","8689191391","paid","fulfilled","2016-08-22",113.62,"0.00",104.0,0.0,104.0
"7677916895","2016-08-22","2016-08-23","","8689192287","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677917279","2016-08-22","2016-08-23","","8689155871","paid","fulfilled","2016-08-22",159.7,"41.70",118.0,0.0,118.0
"7677917407","2016-08-22","2016-08-23","","8689158623","refunded","fulfilled","2016-08-22",102.05,"7.00",87.0,0.0,87.0
"7677921183","2016-08-22","2016-08-23","","8689210591","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677923231","2016-08-22","2016-08-23","","8689229407","paid","fulfilled","2016-08-22",104.0,"0.00",104.0,0.0,104.0
"7677924255","2016-08-22","2016-08-23","","8689230111","paid","fulfilled","2016-08-22",59.0,"7.00",52.0,0.0,52.0
"7677925151","2016-08-22","2016-08-23","","8689180831","paid","fulfilled","2016-08-22",109.25,"0.00",100.0,0.0,100.0
"7677925279","2016-08-22","2016-08-23","","8689212063","paid","fulfilled","2016-08-22",45.24,"7.00",35.0,0.0,35.0
"7677925663","2016-08-22","2016-08-23","","8689181279","paid","fulfilled","2016-08-22",115.81,"0.00",106.0,0.0,106.0
"7677926495","2016-08-22","2016-08-23","","8689236447","paid","fulfilled","2016-08-22",94.4,"7.00",80.0,0.0,80.0
"7677927263","2016-08-22","2016-08-23","","8689160543","paid","fulfilled","2016-08-22",138.0,"0.00",138.0,0.0,138.0
"7677927903","2016-08-22","2016-08-23","","8689204959","paid","fulfilled","2016-08-22",45.24,"7.00",35.0,0.0,35.0
"7677928351","2016-08-22","2016-08-23","","8689128671","paid","fulfilled","2016-08-22",59.0,"7.00",52.0,0.0,52.0
"7677928863","2016-08-22","2016-08-23","","8689196895","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677933151","2016-08-22","2016-08-23","","8689247775","paid","fulfilled","2016-08-22",209.0,"0.00",209.0,0.0,209.0
"7677934431","2016-08-22","2016-08-23","","8689231839","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677935135","2016-08-22","2016-08-23","","8689246175","paid","fulfilled","2016-08-22",49.0,"7.00",42.0,0.0,42.0
"7677935199","2016-08-22","2016-08-23","","8689170015","paid","fulfilled","2016-08-22",67.0,"7.00",60.0,0.0,60.0
"7677936351","2016-08-22","2016-08-23","","8689241887","paid","fulfilled","2016-08-22",56.16,"7.00",45.0,0.0,45.0
"7677936671","2016-08-22","2016-08-23","","8689237919","paid","fulfilled","2016-08-22",57.83,"32.83",25.0,0.0,25.0
"7677938143","2016-08-22","2016-08-23","","8689231775","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677938335","2016-08-22","2016-08-23","","8689138655","partially_refunded","fulfilled","2016-08-22",228.0,"0.00",228.0,0.0,228.0
"7677940319","2016-08-22","2016-08-23","","8689244767","paid","fulfilled","2016-08-22",133.29,"0.00",122.0,0.0,122.0
"7677941279","2016-08-22","2016-08-23","","8689253023","paid","fulfilled","2016-08-22",81.29,"7.00",68.0,0.0,68.0
"7677942559","2016-08-22","2016-08-23","","8689253535","paid","fulfilled","2016-08-22",136.83,"32.83",104.0,0.0,104.0
"7677945055","2016-08-22","2016-08-23","","8689207583","paid","fulfilled","2016-08-22",52.0,"7.00",45.0,0.0,45.0
"7677948959","2016-08-22","2016-08-23","","8689265055","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677951711","2016-08-22","2016-08-23","","8689268127","partially_refunded","fulfilled","2016-08-22",98.77,"7.00",84.0,0.0,84.0
"7677954975","2016-08-22","2016-08-23","","8689260447","paid","fulfilled","2016-08-22",124.55,"0.00",114.0,0.0,114.0
"7677955999","2016-08-22","2016-08-23","","8689236639","paid","fulfilled","2016-08-22",32.0,"7.00",25.0,0.0,25.0
"7677956063","2016-08-22","2016-08-23","","8689270879","paid","fulfilled","2016-08-22",116.0,"0.00",116.0,0.0,116.0
"7677957663","2016-08-22","2016-08-23","","8689241503","paid","fulfilled","2016-08-22",151.86,"0.00",139.0,0.0,139.0
"7677960223","2016-08-22","2016-08-23","","8689277599","paid","fulfilled","2016-08-22",45.24,"7.00",35.0,0.0,35.0
"7677961503","2016-08-22","2016-08-23","","8689040543","paid","fulfilled","2016-08-22",165.0,"0.00",165.0,0.0,165.0
"7677961631","2016-08-22","2016-08-23","","8689276895","paid","fulfilled","2016-08-22",34.31,"7.00",25.0,0.0,25.0
"7677961887","2016-08-22","2016-08-23","","8689274591","paid","fulfilled","2016-08-22",159.7,"41.70",118.0,0.0,118.0
"7677962207","2016-08-22","2016-08-23","","8689267679","paid","fulfilled","2016-08-22",87.0,"7.00",80.0,0.0,80.0
"7677962463","2016-08-22","2016-08-23","","8689244319","partially_refunded","fulfilled","2016-08-22",178.0,"0.00",178.0,0.0,178.0
"7677966559","2016-08-22","2016-08-23","","8689282079","paid","fulfilled","2016-08-22",42.0,"7.00",35.0,0.0,35.0
"7677967007","2016-08-22","2016-08-23","","8689254175","paid","fulfilled","2016-08-22",94.0,"7.00",87.0,0.0,87.0
"7677967647","2016-08-22","2016-08-23","","8689267359","refunded","fulfilled","2016-08-22",104.0,"7.00",97.0,0.0,97.0
"7677973407","2016-08-22","2016-08-23","","8689264607","paid","fulfilled","2016-08-22",199.83,"32.83",167.0,0.0,167.0
"7677976671","2016-08-22","2016-08-23","","8689233247","paid","fulfilled","2016-08-22",94.0,"7.00",87.0,0.0,87.0
